Title,Year,Source title,DOI,Link,Funding Details,Correspondence Address,Language of Original Document,Document Type,Open Access,Source
"A Deep Learning-Based Approach to Power Minimization in Multi-Carrier NOMA with SWIPT",2019,"IEEE Access","10.1109/ACCESS.2019.2895201","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061777363&doi=10.1109%2fACCESS.2019.2895201&partnerID=40&md5=4697ad279b21ffa8fd92d17a9156c5b8","National Natural Science Foundation of China; Natural Science Foundation of Guangdong Province; Southeast University; Guangzhou Science, Technology and Innovation Commission","Tang, J.; School of Electronic and Information Engineering, China; email: eejtang@scut.edu.cn","English",Article,"All Open Access, Gold, Green",Scopus
"Coordinating a closed-loop supply chain with fairness concerns through variable-weighted Shapley values",2019,"Transportation Research Part E: Logistics and Transportation Review","10.1016/j.tre.2019.04.006","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065103325&doi=10.1016%2fj.tre.2019.04.006&partnerID=40&md5=675084714bf1ed3f2c8c7646c949ca4d","National Natural Science Foundation of China; Ministry of Education of the People's Republic of China; Natural Science Foundation of Fujian Province; Ministry of Science and Technology, Taiwan","Sheu, J.-B.; Department of Business Administration, No.1, Sec. 4, Roosevelt Road, Taiwan; email: jbsheu@ntu.edu.tw","English",Article,"",Scopus
"A study of ferric-carbon micro-electrolysis process to enhance nitrogen and phosphorus removal efficiency in subsurface flow constructed wetlands",2019,"Chemical Engineering Journal","10.1016/j.cej.2018.11.152","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85057153399&doi=10.1016%2fj.cej.2018.11.152&partnerID=40&md5=4b90c0db4ee46cb7c706596267e171d1","National Natural Science Foundation of China","Zhuang, L.; Shandong Key Laboratory of Water Pollution Control and Resource Reuse, China; email: zhuanglinlan@sdu.edu.cn","English",Article,"",Scopus
"Modified structure of protons and neutrons in correlated pairs",2019,"Nature","10.1038/s41586-019-0925-9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061788541&doi=10.1038%2fs41586-019-0925-9&partnerID=40&md5=e28be7fe083cbb9feb127696aa8de853","National Science Foundation; U.S. Department of Energy; Office of Science; Thomas Jefferson National Accelerator Facility; Science and Technology Facilities Council; Comisión Nacional de Investigación Científica y Tecnológica; National Research Foundation of Korea; Israel Science Foundation; Istituto Nazionale di Fisica Nucleare","Hen, O.; Massachusetts Institute of TechnologyUnited States; email: hen@mit.edu","English",Article,"All Open Access, Green",Scopus
"Reversing the direction of heat flow using quantum correlations",2019,"Nature Communications","10.1038/s41467-019-10333-7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85066947484&doi=10.1038%2fs41467-019-10333-7&partnerID=40&md5=01634244da6095401e13ac31f7889d7c","Royal Society; Deutscher Akademischer Austauschdienst; Deutsche Forschungsgemeinschaft; Fundação de Amparo à Pesquisa do Estado de São Paulo; Coordenação de Aperfeiçoamento de Pessoal de Nível Superior; Conselho Nacional de Desenvolvimento Científico e Tecnológico; Fundação Carlos Chagas Filho de Amparo à Pesquisa do Estado do Rio de Janeiro","Serra, R.M.; Centro de Ciências Naturais e Humanas, Avenida dos Estados 5001, Brazil; email: serra@ufabc.edu.br","English",Article,"All Open Access, Gold, Green",Scopus
"Supramolecular Self-Assembly to Control Structural and Biological Properties of Multicomponent Hydrogels",2019,"Chemistry of Materials","10.1021/acs.chemmater.9b01882","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073353927&doi=10.1021%2facs.chemmater.9b01882&partnerID=40&md5=d97f4098dd26c741df607be9b11b6eb3","National Science Foundation; Engineering and Physical Sciences Research Council; European Research Council","Mata, A.; Institute of Bioengineering, United Kingdom; email: a.mata@qmul.ac.uk","English",Article,"All Open Access, Bronze, Green",Scopus
"Efficient reduction of antibiotic residues and associated resistance genes in tylosin antibiotic fermentation waste using hyperthermophilic composting",2019,"Environment International","10.1016/j.envint.2019.105203","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073828457&doi=10.1016%2fj.envint.2019.105203&partnerID=40&md5=c41cf4ae4e0ff1100ee1a63365774f21","University of York; Wellcome Trust; Royal Society; National Natural Science Foundation of China; Nederlandse Organisatie voor Wetenschappelijk Onderzoek; Department of Education, Fujian Province; Fujian Agriculture and Forestry University; Key Technologies Research and Development Program; Key Research and Development Program of Jiangxi Province","Zhou, S.; Fujian Provincial Key Laboratory of Soil Environmental Health and Regulation, China; email: sgzhou@soil.gd.cn","English",Article,"All Open Access, Gold, Green",Scopus
"Multi-tier sustainable supply chain management: The role of supply chain leadership",2019,"International Journal of Production Economics","10.1016/j.ijpe.2018.07.022","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072697421&doi=10.1016%2fj.ijpe.2018.07.022&partnerID=40&md5=d1988d7a0c454e696f1554c653137c00","Natural Science Foundation of Fujian Province","Gong, Y.; Southampton Business School, United Kingdom; email: y.gong@soton.ac.uk","English",Article,"All Open Access, Green",Scopus
"Multimillijoule coherent terahertz bursts from picosecond laser-irradiated metal foils",2019,"Proceedings of the National Academy of Sciences of the United States of America","10.1073/pnas.1815256116","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062504814&doi=10.1073%2fpnas.1815256116&partnerID=40&md5=5aa4e5e5da4d964f98615280d05c82d1","Intelligence Community Postdoctoral Research Fellowship Program; Engineering and Physical Sciences Research Council; National Natural Science Foundation of China; Chinese Academy of Sciences; Changjiang Scholar Program of Chinese Ministry of Education; National Postdoctoral Program for Innovative Talents","Li, Y.; Beijing National Laboratory for Condensed Matter Physics, China; email: ytli@iphy.ac.cn","English",Article,"All Open Access, Hybrid Gold, Green",Scopus
"Towards an integrated conceptual model of supply chain learning: an extended resource-based view",2019,"Supply Chain Management","10.1108/SCM-11-2017-0359","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056171575&doi=10.1108%2fSCM-11-2017-0359&partnerID=40&md5=00d8c4554ff62bf15c2a1ace3e517152","Natural Science Foundation of Fujian Province","Xu, Z.; School of Management, China; email: zhiduanx@xmu.edu.cn","English",Review,"",Scopus
"Circular supply chains in emerging economies–a comparative study of packaging recovery ecosystems in China and Brazil",2019,"International Journal of Production Research","10.1080/00207543.2018.1558295","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059308343&doi=10.1080%2f00207543.2018.1558295&partnerID=40&md5=858621998f1f716783a2404d73e57ff3",,"Gong, Y.; Southampton Business School, United Kingdom; email: y.gongsoton.ac.uk","English",Article,"All Open Access, Green",Scopus
"Phonon Spectroscopy at Atomic Resolution",2019,"Physical Review Letters","10.1103/PhysRevLett.122.016103","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059835798&doi=10.1103%2fPhysRevLett.122.016103&partnerID=40&md5=55757ab810c14c22f17821803e2fed68","Alexander von Humboldt-Stiftung; Australian Research Council",,"English",Article,"All Open Access, Green",Scopus
"Sustainability in social enterprise: hybrid organizing in public services",2019,"Public Management Review","10.1080/14719037.2018.1438504","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042223300&doi=10.1080%2f14719037.2018.1438504&partnerID=40&md5=171f39a70b8b67ae865351e03cf4b643","Facebook; Biotechnology and Biological Sciences Research Council","Powell, M.; Sheffield Management School, United Kingdom; email: m.g.powell@sheffield.ac.uk","English",Article,"All Open Access, Green",Scopus
"Graphite oxide- and graphene oxide-supported catalysts for microwave-assisted glucose isomerisation in water",2019,"Green Chemistry","10.1039/c9gc00734b","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070778574&doi=10.1039%2fc9gc00734b&partnerID=40&md5=da50383b73a2399b94be5d1975e50cae","Research Grants Council, University Grants Committee; Hong Kong Arts Development Council; Hong Kong Cancer Fund","Tsang, D.C.W.; Department of Civil and Environmental Engineering, Hong Kong; email: dan.tsang@polyu.edu.hk","English",Article,"",Scopus
"Getting paid to be good: How and when employees respond to corporate social responsibility?",2019,"Journal of Cleaner Production","10.1016/j.jclepro.2019.01.074","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060933168&doi=10.1016%2fj.jclepro.2019.01.074&partnerID=40&md5=da3088e3319382a00c39ef9e0f6d926c","Natural Science Foundation of Fujian Province","Jia, F.; School of Economics and Management, China; email: fu.jia@York.ac.uk","English",Article,"",Scopus
"Investigating the use of synthetic humic-like acid as a soil washing treatment for metal contaminated soil",2019,"Science of the Total Environment","10.1016/j.scitotenv.2018.07.457","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85050860140&doi=10.1016%2fj.scitotenv.2018.07.457&partnerID=40&md5=39ff7886698e98dddbb1e6aae27fc785","University of York; China Scholarship Council","Yang, T.; Department of Environment and Geography, Heslington, Wentworth Way, United Kingdom; email: ty672@york.ac.uk","English",Article,"All Open Access, Green",Scopus
"Climate-induced phenology shifts linked to range expansions in species with multiple reproductive cycles per year",2019,"Nature Communications","10.1038/s41467-019-12479-w","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073737904&doi=10.1038%2fs41467-019-12479-w&partnerID=40&md5=eb2ab5a4f9a679d4d2b7b44913e18208","Biotechnology and Biological Sciences Research Council; Natural Environment Research Council; Natural England","Macgregor, C.J.; Department of Biology, United Kingdom; email: callumjmacgregor@gmail.com","English",Article,"All Open Access, Gold, Green",Scopus
"A family of native amine dehydrogenases for the asymmetric reductive amination of ketones",2019,"Nature Catalysis","10.1038/s41929-019-0249-z","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064263704&doi=10.1038%2fs41929-019-0249-z&partnerID=40&md5=03a3512242748529f714615a7641ac74","European Cooperation in Science and Technology; Coordenação de Aperfeiçoamento de Pessoal de Nível Superior; Governo Brasil; Centre National de la Recherche Scientifique; Cancéropôle Ile de France; Commissariat à l'Énergie Atomique et aux Énergies Alternatives","Vergne-Vaxelaire, C.; Génomique Métabolique, France; email: cvergne@genoscope.cns.fr","English",Article,"All Open Access, Green",Scopus
"Formulating questions to explore complex interventions within qualitative evidence synthesis",2019,"BMJ Global Health","10.1136/bmjgh-2018-001107","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85068506501&doi=10.1136%2fbmjgh-2018-001107&partnerID=40&md5=53a1d80c3bc1ce32796d60e7d86068b6","United States Agency for International Development; Direktoratet for Utviklingssamarbeid","Booth, A.; School of Health and Related Research, United Kingdom; email: A.Booth@sheffield.ac.uk","English",Article,"All Open Access, Gold, Green",Scopus
"Molecular Mechanisms of Oxygen Activation and Hydrogen Peroxide Formation in Lytic Polysaccharide Monooxygenases",2019,"ACS Catalysis","10.1021/acscatal.9b00778","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85066887503&doi=10.1021%2facscatal.9b00778&partnerID=40&md5=050d7b7e33bd9a390f670817eff43f1c","Biotechnology and Biological Sciences Research Council","Walton, P.H.; Department of Chemistry, United Kingdom; email: paul.walton@york.ac.uk","English",Article,"All Open Access, Hybrid Gold, Green",Scopus
"Water Networks Can Determine the Affinity of Ligand Binding to Proteins",2019,"Journal of the American Chemical Society","10.1021/jacs.9b06275","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072932894&doi=10.1021%2fjacs.9b06275&partnerID=40&md5=743a9d0b7ac8dd614fc54bc46c6a79f2","University of York; Wellcome Trust; American Lebanese Syrian Associated Charities","Fischer, M.; Department of Chemical Biology and Therapeutics, United States; email: marcus.fischer@stjude.org","English",Article,"All Open Access, Green",Scopus
"The role of hedgerows in soil functioning within agricultural landscapes",2019,"Agriculture, Ecosystems and Environment","10.1016/j.agee.2018.11.027","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058143891&doi=10.1016%2fj.agee.2018.11.027&partnerID=40&md5=b0131bc2616875a56696850a1871b787","Scottish Government; Biotechnology and Biological Sciences Research Council; Natural Environment Research Council; Department for Environment, Food and Rural Affairs, UK Government","Holden, J.; water@leeds, United Kingdom; email: j.holden@leeds.ac.uk","English",Article,"All Open Access, Green",Scopus
"Fundamental limits to quantum channel discrimination",2019,"npj Quantum Information","10.1038/s41534-019-0162-y","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85069877151&doi=10.1038%2fs41534-019-0162-y&partnerID=40&md5=27cbc6bc5efb5170ab93e867877e4a8b","Horizon 2020 Framework Programme; Innovationsfonden; Engineering and Physical Sciences Research Council; European Commission","Pirandola, S.; Research Laboratory of Electronics, United States; email: stefano.pirandola@york.ac.uk","English",Article,"All Open Access, Gold, Green",Scopus
"Widespread global peatland establishment and persistence over the last 130,000 y",2019,"Proceedings of the National Academy of Sciences of the United States of America","10.1073/pnas.1813305116","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062870461&doi=10.1073%2fpnas.1813305116&partnerID=40&md5=6f5f870165d1b36bc22cfb55bbc25a63","National Science Foundation; U.S. Geological Survey; Strategic Environmental Research and Development Program; Natural Sciences and Engineering Research Council of Canada; European Research Council; Academy of Finland; Bundesministerium für Bildung und Forschung; Russian Science Foundation","Treat, C.C.; Department of Environmental and Biological Sciences, Finland; email: claire.treat@uef.fi","English",Article,"All Open Access, Hybrid Gold, Green",Scopus
"Strong Temperature Dependence for Light-Duty Diesel Vehicle NOx Emissions",2019,"Environmental Science and Technology","10.1021/acs.est.9b01024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85066872977&doi=10.1021%2facs.est.9b01024&partnerID=40&md5=292ceaf4adc12fbcf02b7da2389c5ab1","Natural Environment Research Council","Grange, S.K.; Wolfson Atmospheric Chemistry Laboratories, United Kingdom; email: stuart.grange@york.ac.uk","English",Article,"All Open Access, Hybrid Gold, Green",Scopus
