Title,Year,Source title,DOI,Link,Funding Details,Correspondence Address,Language of Original Document,Document Type,Open Access,Source
"Building and Applying Quantitative Adverse Outcome Pathway Models for Chemical Hazard and Risk Assessment",2019,"Environmental Toxicology and Chemistry","10.1002/etc.4505","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070486677&doi=10.1002%2fetc.4505&partnerID=40&md5=1811e5fcb6468968203f5607be1eeb8b",,"Scholz, S.; Department of Bioanalytical Ecotoxicology, Germany; email: stefan.scholz@ufz.de","English",Review,"All Open Access, Hybrid Gold, Green",Scopus
"Linking global drivers of agricultural trade to on-the-ground impacts on biodiversity",2019,"Proceedings of the National Academy of Sciences of the United States of America","10.1073/pnas.1905618116","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074877310&doi=10.1073%2fpnas.1905618116&partnerID=40&md5=5169baeb3cc3d70c96f0cff5e6834290","Gordon and Betty Moore Foundation; Biotechnology and Biological Sciences Research Council; Royal Society; Luc Hoffmann Institute","Green, J.M.H.; Stockholm Environment Institute York, United Kingdom; email: jonathan.green@york.ac.uk","English",Article,"All Open Access, Hybrid Gold, Green",Scopus
"Prevalence, pattern and clinical relevance of ultrasound indices of congestion in outpatients with heart failure",2019,"European Journal of Heart Failure","10.1002/ejhf.1383","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060341499&doi=10.1002%2fejhf.1383&partnerID=40&md5=b15dfa8a29778ffbf3f42384ba744557",,"Pellicori, P.; Department of Cardiology, United Kingdom; email: pierpaolo.pellicori@glasgow.ac.uk","English",Article,"All Open Access, Bronze, Green",Scopus
"Genomic prediction of cognitive traits in childhood and adolescence",2019,"Molecular Psychiatry","10.1038/s41380-019-0394-4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064206558&doi=10.1038%2fs41380-019-0394-4&partnerID=40&md5=a81fb8f3576882537df052d011f26461","National Institutes of Health; National Institute on Aging; Horizon 2020 Framework Programme; Medical Research Council; European Research Council; Seventh Framework Programme","Allegrini, A.G.; Social, United Kingdom; email: andrea.allegrini@kcl.ac.uk","English",Article,"All Open Access, Green",Scopus
"Contrasting physical properties of black carbon in urban Beijing between winter and summer",2019,"Atmospheric Chemistry and Physics","10.5194/acp-19-6749-2019","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85066090137&doi=10.5194%2facp-19-6749-2019&partnerID=40&md5=8d2030bee7195f893507f44efafadbac","Natural Environment Research Council; National Natural Science Foundation of China","Liu, D.; Department of Atmospheric Sciences, China; email: dantongliu@zju.edu.cn","English",Article,"All Open Access, Gold, Green",Scopus
"Network meta-Analysis explained",2019,"Archives of Disease in Childhood: Fetal and Neonatal Edition","10.1136/archdischild-2018-315224","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056571474&doi=10.1136%2farchdischild-2018-315224&partnerID=40&md5=1aee7cbf23cd592f64542021163f9d9b","Medical Research Council","Dias, S.; Centre for Reviews and Dissemination, United Kingdom; email: sofia.dias@york.ac.uk","English",Article,"All Open Access, Hybrid Gold, Green",Scopus
"Ancient pigs reveal a near-complete genomic turnover following their introduction to Europe",2019,"Proceedings of the National Academy of Sciences of the United States of America","10.1073/pnas.1901169116","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071714237&doi=10.1073%2fpnas.1901169116&partnerID=40&md5=6a3a226fb2e765528b84c1443cf00fac","National Science Foundation; American Research Institute in Turkey; National Geographic Society; Wellcome Trust; Natural Environment Research Council; Wolfson College, University of Oxford; Oxford University; European Research Council; Deutsche Forschungsgemeinschaft; Icelandic Centre for Research; Fundação para a Ciência e a Tecnologia; Ministerio de Economía y Competitividad; Narodowe Centrum Nauki; Ministarstvo Prosvete, Nauke i Tehnološkog Razvoja; Autoritatea Natională pentru Cercetare Stiintifică; Consejería de Educación, Junta de Castilla y León; Rannís; Neurosciences Foundation","Frantz, L.A.F.; School of Biological and Chemical Sciences, United Kingdom; email: laurent.frantz@qmul.ac.uk","English",Article,"All Open Access, Hybrid Gold, Green",Scopus
"Risks and benefits of dolutegravir-based antiretroviral drug regimens in sub-Saharan Africa: a modelling study",2019,"The Lancet HIV","10.1016/S2352-3018(18)30317-5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060946095&doi=10.1016%2fS2352-3018%2818%2930317-5&partnerID=40&md5=0feb5e55f74f7fe9d9db656c0df35a09","Danmarks Grundforskningsfond","Phillips, A.N.; University College LondonUnited Kingdom; email: andrew.phillips@ucl.ac.uk","English",Article,"All Open Access, Hybrid Gold, Green",Scopus
"Left dorsolateral prefrontal cortex supports context-dependent prioritisation of off-task thought",2019,"Nature Communications","10.1038/s41467-019-11764-y","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071306737&doi=10.1038%2fs41467-019-11764-y&partnerID=40&md5=7a9c1381b2dd70c890fc685341bde813","Horizon 2020 Framework Programme; European Research Council","Turnbull, A.; Department of Psychology, United Kingdom; email: agt520@york.ac.uk","English",Article,"All Open Access, Gold, Green",Scopus
"Unraveling ancestry, kinship, and violence in a Late Neolithic mass grave",2019,"Proceedings of the National Academy of Sciences of the United States of America","10.1073/pnas.1820210116","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85066262160&doi=10.1073%2fpnas.1820210116&partnerID=40&md5=1ecde2574ee5c2c1ca70a78b91cb6404","Aarhus Universitet; Villum Fonden; Horizon 2020 Framework Programme; Hawai`i Educational Research Association; Aarhus Universitets Forskningsfond; Carlsbergfondet; Lundbeckfonden; Novo Nordisk Fonden","Schroeder, H.; Section for Evolutionary Genomics, Denmark; email: hschroeder@bio.ku.dk","English",Article,"All Open Access, Hybrid Gold, Green",Scopus
"From short-term store to multicomponent working memory: The role of the modal model",2019,"Memory and Cognition","10.3758/s13421-018-0878-5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85057334221&doi=10.3758%2fs13421-018-0878-5&partnerID=40&md5=97b6e5582e50e4c97b63e9baa789b04a",,"Baddeley, A.D.; Department of Psychology, Heslington, United Kingdom; email: ab50@york.ac.uk","English",Article,"All Open Access, Bronze, Green",Scopus
"Transdiagnostic dimensions of psychosis in the Bipolar-Schizophrenia Network on Intermediate Phenotypes (B-SNIP)",2019,"World Psychiatry","10.1002/wps.20607","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059382226&doi=10.1002%2fwps.20607&partnerID=40&md5=8680b81a791a01b96deed237cb0e36cf","National Institute of Mental Health; Nederlandse Organisatie voor Wetenschappelijk Onderzoek",,"English",Article,"All Open Access, Bronze, Green",Scopus
"Anthropogenic habitat alteration leads to rapid loss of adaptive variation and restoration potential in wild salmon populations",2019,"Proceedings of the National Academy of Sciences of the United States of America","10.1073/pnas.1811559115","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059455027&doi=10.1073%2fpnas.1811559115&partnerID=40&md5=44708483bf1983e050e2ae83554c978d","National Oceanic and Atmospheric Administration; Gordon and Betty Moore Foundation; Social Sciences and Humanities Research Council of Canada","Thompson, T.Q.; Department of Animal Science, United States; email: tthompson@ucdavis.edu","English",Article,"All Open Access, Green",Scopus
"Prevalence and Incidence of Anxiety and Depression among Children, Adolescents, and Young Adults with Life-Limiting Conditions: A Systematic Review and Meta-analysis",2019,"JAMA Pediatrics","10.1001/jamapediatrics.2019.1712","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85068531278&doi=10.1001%2fjamapediatrics.2019.1712&partnerID=40&md5=6db912eb279434ed5efe7595afb1912d","University of York","Barker, M.M.; Department of Health Sciences, Seebohm Rowntree Building, United Kingdom; email: mmb529@york.ac.uk","English",Review,"All Open Access, Bronze, Green",Scopus
"Multicriteria Decision Analysis to Support Health Technology Assessment Agencies: Benefits, Limitations, and the Way Forward",2019,"Value in Health","10.1016/j.jval.2019.06.014","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073993562&doi=10.1016%2fj.jval.2019.06.014&partnerID=40&md5=c1599b2abc6c18442626c82f19647c1a",,"Baltussen, R.PO Box 9101, Netherlands; email: rob.baltussen@radboudumc.nl","English",Article,"All Open Access, Hybrid Gold, Green",Scopus
"Resistance evolution against phage combinations depends on the timing and order of exposure",2019,"mBio","10.1128/mBio.01652-19","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072600097&doi=10.1128%2fmBio.01652-19&partnerID=40&md5=bd3f020c910b57bd9074f451991b66e1","Biotechnology and Biological Sciences Research Council; Natural Environment Research Council; Leverhulme Trust","Wright, R.C.T.; Department of Biology, United Kingdom; email: r.c.wright@sheffield.ac.uk","English",Article,"All Open Access, Gold, Green",Scopus
"Multiplicity of mesenchymal stromal cells: Finding the right route to therapy",2019,"Frontiers in Immunology","10.3389/fimmu.2019.01112","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85067475061&doi=10.3389%2ffimmu.2019.01112&partnerID=40&md5=72e60a2b002d64d9e01762616179a2dc","Versus Arthritis","Genever, P.; Department of Biology, United Kingdom; email: paul.genever@york.ac.uk","English",Review,"All Open Access, Gold, Green",Scopus
"The effects and costs of home-based rehabilitation for heart failure with reduced ejection fraction: The REACH-HF multicentre randomized controlled trial",2019,"European Journal of Preventive Cardiology","10.1177/2047487318806358","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060054938&doi=10.1177%2f2047487318806358&partnerID=40&md5=8c4ecc2fa330c2dc85ed28f97e7c646d","British Cardiovascular Society; National Institute for Health and Care Research; European Society of Cardiology; Programme Grants for Applied Research","Taylor, R.S.; Institute of Health Research, United Kingdom; email: r.taylor@exeter.ac.uk","English",Article,"All Open Access, Hybrid Gold, Green",Scopus
"Prehabilitation",2019,"Clinical Medicine, Journal of the Royal College of Physicians of London","10.7861/clinmed.2019-0257","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075039042&doi=10.7861%2fclinmed.2019-0257&partnerID=40&md5=65b1a205e946fa01840d67fb09318360",,"Durrand, J.; Department of Anaesthesia, Marton Road, United Kingdom; email: jdurrand@doctors.org.uk","English",Article,"All Open Access, Bronze, Green",Scopus
"Flexible voices: Identity perception from variable vocal signals",2019,"Psychonomic Bulletin and Review","10.3758/s13423-018-1497-7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049052459&doi=10.3758%2fs13423-018-1497-7&partnerID=40&md5=cabea6ea0f458765d03d9fe96180ac4a","Leverhulme Trust","Lavan, N.; Department of Psychology, Egham, United Kingdom; email: nadine.lavan@rhul.ac.uk","English",Review,"All Open Access, Hybrid Gold, Green",Scopus
"Temperate airborne grass pollen defined by spatio-temporal shifts in community composition",2019,"Nature Ecology and Evolution","10.1038/s41559-019-0849-7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064069995&doi=10.1038%2fs41559-019-0849-7&partnerID=40&md5=e6a57d7f17fa4d5a91ebf77d12b55113","Biotechnology and Biological Sciences Research Council; Natural Environment Research Council; European Regional Development Fund","Brennan, G.L.; Molecular Ecology and Fisheries Genetics Laboratory, United Kingdom; email: g.l.b.doonan@gmail.com","English",Article,"All Open Access, Green",Scopus
"Acupuncture for depression: A systematic review and meta-analysis",2019,"Journal of Clinical Medicine","10.3390/jcm8081140","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85079176687&doi=10.3390%2fjcm8081140&partnerID=40&md5=666d45e12095b4b2cd8d8a1c9585a211",,"Armour, M.; NICM Health Research Institute, Australia; email: m.armour@westernsydney.edu.au","English",Review,"All Open Access, Gold, Green",Scopus
"Standards and core components for cardiovascular disease prevention and rehabilitation",2019,"Heart","10.1136/heartjnl-2018-314206","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060783282&doi=10.1136%2fheartjnl-2018-314206&partnerID=40&md5=fa81acb24a29e5a84eb31f141baece76","British Heart Foundation","Cowie, A.; Cardiac Rehabilitation Lister Centre, United Kingdom; email: aynsleycowie@nhs.net","English",Article,"All Open Access, Hybrid Gold, Green",Scopus
"Identifying the Need for Good Practices in Health Technology Assessment: Summary of the ISPOR HTA Council Working Group Report on Good Practices in HTA",2019,"Value in Health","10.1016/j.jval.2018.08.010","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058171877&doi=10.1016%2fj.jval.2018.08.010&partnerID=40&md5=69fc7468841f04606a4cdf1f165ec0de",,"Husereau, D.; School of Epidemiology and Public Health, Room 101, 600 Peter Morand Crescent, Canada; email: donh@donhusereau.com","English",Article,"All Open Access, Bronze, Green",Scopus
"The clinical effectiveness of sertraline in primary care and the role of depression severity and duration (PANDA): a pragmatic, double-blind, placebo-controlled randomised trial",2019,"The Lancet Psychiatry","10.1016/S2215-0366(19)30366-9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073198033&doi=10.1016%2fS2215-0366%2819%2930366-9&partnerID=40&md5=f642faffddbe56e02e85c7b06dcee833","Pfizer; Medical Research Council; National Institute for Health and Care Research; Department of Health and Social Care; Greater Manchester Comprehensive Local Research Network","Lewis, G.; Division of Psychiatry, United Kingdom; email: gemma.lewis@ucl.ac.uk","English",Article,"All Open Access, Hybrid Gold, Green",Scopus
"Mammalian Respiratory Complex i Through the Lens of Cryo-EM",2019,"Annual Review of Biophysics","10.1146/annurev-biophys-052118-115704","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065845896&doi=10.1146%2fannurev-biophys-052118-115704&partnerID=40&md5=583222ebb1a869c1821756bedc0aec8d","Medical Research Council",,"English",Review,"",Scopus
